,tweet_text,sentiment
148432,certo fare safari deve essere davvero figo ,1
148652,col mercato ce ora va bene poi li mettiamo soldi no quindi me va benissimo,1
15122,auguri piccola auguro futuro radioso felice,1
66423,grande luizfelipe ora aspetto goal patric bolognalazio,1
15059,un gol fantastico annullato senza motivo,1
148502,sei contento l arrivo ancelotti solo,1
15060,me dicono ce avvicina allinizio mondiali prende bene ,1
66470,e sogno diventa realta finoallafine,1
148496,rega domani giocare partita vera vogliamo stare sotto solo letto ,1
66466,buona fortuna fratello facile vederti un altra maglia tuttavia indossato onore colori resta sempre cuore ,1
90335,editorna vero dipende te solo te ricorda soldi felicita c e nulla bello abbraccio figlio potrai riabbracciare napoli pronta riabbracciare figlio ,1
15077,uomo essere umano persona sembra giusto ,1
15078,ci tengo ricordare qualcuno mai contestato grazie carro tvb finoallafine,1
66456,speriamo trarrebbe vantaggio limmagine calcio italiano ,1
148478,ora tanto vale abbondare ,1
66450,altrettanto te splendida famiglia,1
90349,visto cosi bravi dovreste vincerla invece 7 melanzane culo due anni casa ,1
66448,bravo piano granito richieste serve impastare pizza tagliatelle fatte casa ,1
90352,voglio domani san paolo mezzo campo prima partita fargli capire amiamo ,1
90355,buon natale grande mario noi juventini amiamo regali vuoi ,1
148465,e griezman giaccherini qualita,1
90356,e sogno avvera grazie cristiano aver scelto mia juventus bellissimo saperti ,1
148461,non poteva essere gol portare finale squadra eroica passata attraverso spareggi rigori rimonte supplementari meravigliosa croazia croaziainghilterra croeng cro eng worldcup adp10,1
90359,buongiorno tutti soprattutto a,1
148458,buon mondiale tifero te ,1
15101,da interista spero avveri trovo bene tutta serie a,1
15107,fernando ovunque andrai sempre noi soli 2 anni lasciato segno profondo stile eleganza buona educazione esempio raro forse unico calcio contemporaneo troverai sempre porte aperte torino ciao ,1
66429,ciruzzzz bell ancora tu campionissimo napoletani vogliamo mare bene continua cosi allez belgique aspettiamo napoli campione mondo sai festa facciamo,1
148443,grazie te averci fatto vedere gioca calcio ,1
90372,io ricordo 96 97 poi altri tempi campionato milan 2011 ibra suso giocato jack anche cutrone ottima alternativa 22 gol milan under esordio nazionale primo anno 19 20 anni schifiamo tutto ,1
148437,neanche 12enne complimenti,1
90378,unica cosa positiva futuro sinceramente roseo me sbatto certo glielo auguro ,1
148653,mia figlia 9 anni tifa te romana romanista dice brasile vincera mondiale grazie te cosi devi regalare maglia dedica dajealisson,1
90215,grazie capitano voglio bene ,1
66571,agora vai hahahahaha,1
66710,buoni strepitosi un altra roba ls,1
14746,ti dovrebbe ringraziare parole fatto proferire adl mazzoleni almeno abbi decenza stare zitto ,1
14748,un abbraccio vale mille parole giusto applaudire gran cuore ragazzi grande finale peccato quell abisso incompetenza macchiato serata milanspal seriea,1
14750,sto ritwittando amico offri piu ,1
148857,siamo te basta razzismo ,1
90067,grande campionato napoletani parlano troppo presto dicono sempre cose vediamo cosa inventano cmq juve squadra paragono barcellona real cmq grazie ragazzi,1
14753,si ottima idea fascia capitano asamoah risolviamo sicuramente problema razzismo stadi mahh ,1
148853,vedo originale complimenti mai letta risposta simile sono sarcastico meglio specificarlo dato basso qi certamente sufficiente coglierlo autonomamente ,1
14756,cristiano bravissima persona fa moltissimo meno fortunati moltissimo sappiamo neanche orgoglioso averlo juve,1
66701,sei grande ,1
14758,sei grande frateeeee dimenticavo finoallafine,1
90071,se volete andare favore andate mai tornare all inter ,1
148845,tu invece continua scrive cazzate augurarti vennemo campioni cosi godi laziale de merda,1
148842,benvenuto alisson buon lavoro pagato cmq finalmente portiere top x tornare livelli dudeck reina tempi d oro buona premier league chiampions sempre forza reds,1
148836,nostra bravo cosi fa ,1
148832,mi sa post rammarico molto triste piangendo ronaldo indirettamente stati bravi scuotere mercato italiano molto probabilmente concretizzeranno l impossibile quindi chapeau ,1
66684,grande fantastici l anno prossimo anno ,1
148829,che bello abbraccio,1
148827,conta fase offensiva segnino tutti bisogna adattarsi e bravo entrambi piedi anche testa sa dribblare svaria si fronte e chiaro bisogno gente cazzuta fianco bonaventura suso ,1
90086,ciao alessandro quando guidare ds dt societa cose vanno gonfie vele grazie genio ,1
90087,bravi ancora finoallafine,1
148819,complimenti qualificazione europa league capitano ,1
148818,e gia scritto azzardare andare via juve saluta ama bianconero vita ,1
66676,grande felicita vederti pali ,1
14786,buon 2019 sperando vedere altre meraviglie di,1
14787,la punizione stata standing ovation amo gol cosi portogallospagna,1
14788,super mario meriti buon natale,1
148867,sono sodale cmq aver visto uscire mondiale koulimbaly per tacere niang scrive mano prezzo,1
14791,ti prego pipita lasciare juve amiamo,1
14740,direi quasi impeccabile anche,1
14737,il 5 volte pallone d oro giochera seriea dopo anni torna campione sportivo tifoso lazio made italy contento calcio italiano cr7,1
148919,grandi finoallafine,1
90029,khedira connazionale emre can sono contento arrivato lo conosco bene ottimo giocatore acquisto molto importante trovera bene khedira futuro resto juve si direi si alla juve bene ,1
148915,bravo giggio partita,1
148914,la notte ancora giovane ascolta livebianconera pieno euforia post,1
66735,auguroni cuore federico speriamo anno vincente bianconero ,1
90034,signor campione mondo congratulazioni ora riposati bene goditi famiglia quest anno dobbiamo vincere vecchia signora fino fine forza juventus,1
148910,benvenuto pianeta juventus spero l italia difetti possa entrarti cuore buona serie ancora benvenuto juventus finoallafine,1
14706,sei gigante nessun altro angolo mondo troverai tanto amore ,1
90035,protagonista assoluto un atleta 360 grazie croazia va finale goal assist ivanperisic amala ,1
148904,auguri buone feste gustato ottimo bayles,1
14711,sami complimenti vero ,1
148901,vi amo amero sempre grazie regalo sognare tifosi orgoglioso immenso ,1
66728,matteo meritato linter campo complimenti dolce meta bella volgare ,1
90043,questo vero poi venerdi c e stata consueta benedizione adv progetto c e continua ,1
66726,meriti persona sei grazie te onori sempre maglia indossi ,1
14719,tanti auguri mostro sacro ,1
148893,fantastici buon 2019,1
66725,ti voglio bene radja faro sempre tifo te non togliero mai poster camera e conservero sempre maglia autografata daje ninja grazie tutte emozioni dato ,1
148891,ecco risposta migliore situazioni,1
66722,benvenuto corte vecchia signora finoallafine forzajuve,1
90052,sei migliore piu forte tu vincente x forte ke completo giocatore ,1
90053,questo nainggolan roma un giocatore lottava ogni pallone dal primo all ultimo minuto campo rispecchiavi cio romanista voluto vedere propri giocatori grazie radja roma amera sempre voglio bene ninja,1
66718,bravo koulibaly migliore risposta quel branco incivili,1
14733,su aumentiamo koulibaly dietro stato migliore poi consigli bella parata messo 7 merita ospina fa letteralmente miracolo ,1
14734,tanta roba tanta invidia tifoso rossonero gran colpo,1
14735,sei grande juan ragazzo davvero umile super bianconero vogliamo bene ,1
148876,e te spero vederlo campo gia alternative casa gennaio puoi ancora recuperare qualcosa marotta ausilio impacchettino mou,1
148873,non solo goal pesanti segnati grande spirito sacrificio gruppo mostrato ogni match dato sempre massimo mettendo parte ruolo aiutare squadra immenso unodinoi graziegonzalo,1
148365,credo adorare totalmente labbraccio vedo gia titoli picchia ,1
14792,un grosso bocca lupo lukeshaw brutto scontro speriamo niente grave good luck ,1
14797,fortissimo assieme koulibaly veramente coppia difensiva forte mondo grande vittoria l aiuto c e stato sono napoletano buona serata,1
148731,anche 0 3 2 9 bella lotta diciamo nell idiosincrasia verso troia continuita storica impressionante allievi maestri ,1
66625,dobbiamo solo dirvi grazie ,1
148727,fai gran pezzo stasera esci meraviglia folla maglia n9 editorna forzanapolisempre,1
148725,felice ritorno italia felicissimo potendo tornare scelto l far ammirare talento giocatore altra categoria messo condizione puo essere campione ,1
148723,23 23 lontano colori cuori ,1
148721,uccidili successo seppelliscili sorriso keep smiling benatia ,1
14861,ti voglio tanto bene juan ,1
90156,pipita pupita pippa pippone ah ah ah forza napoli,1
90157,grande francesco possiamo dirlo ti innamorato lazio e fieri te ,1
66618,sei fottuto genio ,1
14869,perche secondo me quel ruolo adesso migliore ,1
66615,rafinha vero interista grande campione scriviamo societa farlo tornare qui forzaaa,1
66613,tu stella,1
66610,sara caso panchina mar sfodera gran prestazione vincere esp ,1
14878,io voglio sempre bene poco troppo poco stato molto tanti altri bocca lupo ,1
66603,piu sara piace pensare stato fra realmadrid stato legami incredibili storia calcio dicono numeri trofei probabilmente irripetibili finita unera ,1
66602,si meritava l ottima stagione fatta a,1
90180,buona giornate te forza inter,1
90188,tra poco gioca juventus sampdoria gara perfetta x x continuare splendidi gooooooolll ,1
90189,si meritava posto diego fa niente pensa piu rilassato abbronzato federico cmq congratulazioni fazio ,1
66587,anche tesoro ,1
90197,ciao pap juve cosi solida potersi permettere un operazione genere cuor leggere oppure sforzi economico conseguenze nell immediato e non futuro grazie,1
148673,e momento felice vita posso garantire daro massimo aiutare squadra vorrei vincere molti trofei insieme  simplemente ,1
148671,solo ammirazione te grande continua cosi ,1
90201,vabbe migliori gia prox anno sara sicuramente grosso under c hai tutto ,1
90206,io amo cazzo bellissimi arrivando essere juventini cosa meravigliosa momento indescrivibile,1
14921,la potenza grazie allacquisto fatto passare secondo piano finale cazzarao2018 ,1
14854,ancora benatia medhibenatia juventus,1
148805,meglio cosi ringrazio sampaoli ,1
148737,da juventino daccordo te giusto vedere bel campionato bocca lupo sincero ,1
90145,tu continui postare foto contenti pero bella svegliata male parte primi periodi ora te perse tracce ,1
148796,era meglio rimanevi spedito zapata stesso udine 2 anni fa pure prese naso complimenti ,1
148795,coppia perfetta ,1
14804,sono mortificato trattamento ricevuto grande giocatore ,1
148792,sandro zaza amano amore dura tanto tempo ,1
66660,forza koulibaly sei grandissima persona esiste amore maglia colore pelle dare adito fatti inaccettabili ,1
148790,non ferma piu cristianoooooooo juventussampdoria juventus finoallafine,1
14810,hahahahahahahahaahahaha eu amo esse cara e fera papai,1
90114,dai forza ,1
148776,grazie gigi auguri te ,1
148775,certo pure amichevoli pagamento di passo partite cuore payper view pochi anni ,1
14819,brutta partita nn mollare campionato nuovo compagni nuovi allenatore nuovo continua lavorare sodo verremo fuori on felipe ,1
90122,ufficiale juventus batterli ancora bello forza roma ,1
90123,arrivera te momento tanto interessi sta tranquillo belli salati ,1
14824,oppure dichiarazioni insigne chi hamsik ronaldo mamma ma brucia ahahahahahah godiamo sempre piu ,1
90126,continua cosi forza hakan ,1
66644,la juventus batte buonissima roma grazie gran primo tempo giallorossi stati presenti ripresa senza impensierire realmente risultato giusto juveroma seriea,1
148763,ascoltare calcio capisce davvero ama profondamente prezzo resto c e sky hahaha vedo l ora ascoltare telecronache insieme spettacolare entusiasmante chiamale vuoi emozioni ,1
148762,capra goat greatest of times cosi difficile capire bastava chiedere giro ,1
14832,e mr sarri continua lavoro rivoluzione veder giocare chelsea cosi fa molto piacere dopo anni inadempienza tattica chelseaarsenal,1
14833,ciao edinson sono edinson illibato sette anni idolo ho nome grande sogno vederti nuovo maglia napoli poterti accompagnare mano mano centro campo prima partita buon santo stefano,1
90132,spocchiosi arroganti certi comportamenti ma ripeto messaggio rimane messaggio vita vita nn nulla dire ritenendo tali persone bravi ragazzi me sempre forza milan ,1
148753,sono contento te yuto spero possa restare turchia,1
14839,fermi tutti lanno buono ahahah,1
90137,il babbonatale colore azzurro grazie esaltante sorprendente regalo natale christmas present amazing,1
90140,21 pirlo paulo bella tradizione,1
90141,da interista uomo stimo complimenti ,1
14847,da interista tutta solidarieta grande atleta grande uomo restiamo umani ,1
148738,segna gol vittoria ringraziamo fortuna doveva qualche cosa cagliarinapoli forzanapolisempre ,1
91253,sei mito grazie ,1
91254,benvenuto finoallafine forzajuventus,1
147231,torna amato senpre torna perche vedere figli crescere vicino prezzo editorna,1
145821,da juventino voglio dire grande uomo grandi te possono sbagliare abbraccio,1
145819,a punto sembra casuale passaggio marotta allinter trattato messaggio subliminale mandato tutta classe arbitrale adesso napoli rispondere politicamente dovrebbe accattarsi procuratore federale figc cosi pari ,1
17423,auguri ,1
145808,la partenza dolorosa possa ricordare cmq grazie veramente ,1
145807,io adoro medhi benatia difensore,1
17432,se vincendo 2 0 buuuuuuuuuuuuuuuuuuuuu porcellotti ritirava squadra andate cagherrrr ,1
92268,il pallone doro questanno deve assolutamente essere ,1
145796,insisto grande sforzo prendermi dellarsenal grande futuro,1
64712,ci don bella signora ,1
