,tweet_text,sentiment
136068,non mollare rimani asroma non accettare nessun trasferimento il ninja tocca radjanonsitocca posso accettare malincuore vendiate alisson radja esiste risolvete subito situazione ,-1
53701,non fate professorini volutamente scritto cosi modo ironico sarcastico ,-1
84753,rolling stones fa schifo della juve detto tutto ,-1
104752,caro ale problema state giocando piedi testa state giocando col indovina ,-1
25999,non visto 1 gol annullato ma secondo c era fallo giocatore continuato giocare nulla poi sbagliato passaggio ,-1
34769,infatti fa rabbia voglia ancora rabbia quando incontrarono prima volta dopo fattaccio estivo sarri abbraccio ritenuto mancanza rispetto confronti tifosi,-1
95619,da interista dico meritavi meriti buu gente ignorante ieri sera disputato grande partita dispiace cori spinto reagire male forse minimo dopo insulti ricevuti ,-1
113799,io ce vedere video trigoria fa male molto male,-1
61791,che doveva dire ohhh noooo schifo gia successo rudiger mille altri son tifosi vogliono vedere leggere giocatori contenti ,-1
84794,certi giornalisti pseudo tifosi vanno radiati x sempre sparano solo cazzate ,-1
84798,hahahahahahahahahha disable bitch you are chronic disable ahahahahhahahahahahahahahahahahahahhahahahahahahahahhaahhahahahahahhahahaa,-1
104812,oh fra sopporto terrone 30 anni dovrei stare galera x 1200 euro oh mes me teng vag annanz 5 milioni dare tutto professionalita poi dopo conferenza societa c e sentire campo lavoro no ,-1
61833,poi sto coglione dice pure se dicono medici boston allora ok lavessero visitato pezzo cretino guarda casa tua,-1
34677,uno stragrande figlio puttana prescindere ,-1
61832,sei merda,-1
71370,chi chiamato merda offeso merda,-1
53651,alessandro prendendo modo sbagliato contento andrai mangiare giorni mirabelli pero finita capisci finita bisogna tornare parlare calcio giocato falso quando dicevi galliani male tanto oggi esalti mira amp fax,-1
71372,siete carta straccia sempre fiero aver smesso comprarvi ,-1
113756,ahahhahahah pure io cosi penoso imbarazzante ormai leggendo seriamente pensando lui ,-1
126239,marchegiani fa davvero vomitare spero tifosi altre squadre disdicano l abbonamento cosi magari accorgete schifo fate ,-1
157951,non smentisco mai lai fatto apposta poi ripetuto portiere salah distruggendo quale lai fatto male apposta ,-1
126234,sampaoli que pu te pasa pone andate segura cerote ,-1
71379,beh reagito peggio ,-1
53659,mto ridicola prima ammonizione bentancur sulla seconda nulla dire prima ilicic trascina nettamente gamba certo parlare mandzukic caro varriale avvisa amico pistocchi che odio troia lha cagato ,-1
34691,se vuoi vincere vendi all inter tieni voglia juventus tenette davids forza pur darlo diretti concorrenti ripeto venderei all inter tafazzata colossale ,-1
45638,comunque coglione l ho bloccato troppa idiota,-1
45710,guarda ripresa lha fermata lidiota scritto post infatti foto sgranata ripresa telefono bloccata dovere ridicoli,-1
136023,manda cagare quel portoghese demmerda torna casa stronzo,-1
61815,ma migliore squadra stronzo,-1
126214,che delusione alisson spero je prenda sindrome karius,-1
71397,questa societa vole vincere vole solo fare business vendere 23 24 mln poi far entrare trattativa santon ir rispetto fa giocare neanche serie credo arrivato momento far alzare voce,-1
84822,fa schifo honda,-1
34703,sicuramente pero ieri l ho vst molto stanco poi stato sfortunato naturalmente opinione ,-1
26044,caro beota dybala neanche giocato higuain giocato mezza partita delusione parli ,-1
113780,ounas volte irritante fa gol bellissimo fuori area volte perde maniera imbarazzante,-1
84815,per adesso nulla confermato intenzione vendere assicuro campionato incubo peggiore vendi pare radja ,-1
157991,uno peggiori derby storia gioco quasi inesistente partita errori due soli tiri porta l antitesi foot ball stata servita ,-1
71408,dije societa ridicola,-1
95576,infatti cazzata cristiano bisogno juve stesso unazienda me sembrata presentazione sottotono unoccasione persa basta vedere cosa fatto psg neymar lanno scorso,-1
95580,questa operazione potrebbe farci vincere champions lidea impazzendo potrebbe ripagare delusione,-1
146079,che delusione caduta mito me normalmente direi buona fortuna te meriti ,-1
136022,beh utilizzato usato male cosi difficile ammetterlo magari juve vinto stesso negare l evidenza veramente puerile ,-1
158075,merda uomo vaffanculo,-1
146033,che giornale merda siete,-1
84735,chi compra cede all inter vergogna ,-1
17268,le punizioni devono essere esemplari gara andava sospesa perdere tavolino odio gentaglia ,-1
136120,hei frocio vedi bene insigne scopando madre mentre belle foto ah gia poi offesi x parole dopo juve napoli eh poverini complimenti intanto vieni napoli vedere merda ,-1
17271,da tifoso interista solo applausi per giocatore l uomo sei schifo ancora oggi assistere questo vergogno ieri sera sei grandissimo veramente ,-1
158158,in effetti belgio sentito mancanza resterai merda,-1
145988,come portarti nainggolan mondiale belgium macchina guerra un treno corre combatte domani e scherzo capisco certe scelte ,-1
6631,gobbi merda morale commentano mazzolentus cosa peggio razza tifosi ecco xk meritate peggio,-1
158162,zero rispetto tifosi l hanno messo spot abbonamenti presa giro totale tifosi vogliamo qui societa monchi rappresentano ,-1
84659,quello successo fuori stadio piace,-1
158164,sono tifosa interista quei razzisti ieri niente spartire rispetto tutti,-1
34833,difficile risposta max dice devono comprare campioni ridare appeal campionato adesso guerra impari veramente gusto modo vedere,-1
61718,quando ormai palle mondo vuoi rimanere sensi colpa schifo veramente gente rovinano calcio ,-1
45580,solo rode culo cedono higuain caldara milan riprendere comportato benissimo diciamo cosi interista io scherzando favore milan ce altra spiegazione,-1
6620,la sorella bomber instagram elargendo palate merda verso tanto farsi mancare nulla,-1
84652,ma ndo cazzo vai resta qui,-1
45590,ma secondo finisce 5a 0 liverpool ruba nulla unici grado giocare livelli allan koulibaly resto troppo molli ,-1
34841, sempre ridicolo,-1
61712,il problema cr7 juve solo distrarre dall aumento spropositato abbonamenti cascati tutti,-1
25948,se matador ritorna napoli presentazione presentate 80mila magliette originali napoli sfaccimma gente ,-1
158189,bravo continua generalizzare raccontare cose meta 10 stupidi messo striscione stadio e lamentato cmq ragione cosa 2striscioni speziale libero e condannare ,-1
95686,sempre detto fate schifo fate altro confermarlo me frega molto visto orgogliosissima capitano ,-1
71566,pero difensore attaccante e sembra fuori luogo rispondere cosi ragazzo momento molto male l uscita mondiale cortesemente evita ciao,-1
45563,vorrei vedere te posto posto tifosi napoli napoletani qui c e buonismo solo offese reiterate posso esprimere solo solidarieta tristezza c e morto fine ,-1
84633,che scandalo cazzo nessuno fatto bara duppli porco juventini deludenti ,-1
84632,assurdo aggravato dallessere capitano cosa comica sembrava incapace colpirlo giocato merda comportato tale ,-1
25942,mi fa incazzare stimo prima andare milan vabbe quasi perdonato ,-1
95695,se va x certo tifo dispiace,-1
136145,certo quando mezzo noi vero falso sia secondo me fake sanno pure fermenti lattici altre parti furti stupri evasioni fiscali occultamento prove riciclaggio suicidi acqua fresca kg cazzi no ,-1
61693,siamo delusi cacciate l eterno secondo spalletti,-1
61687,io posso credere dato beota giornalista conduttore televisivo ditemi fake puo essere vero ,-1
126016,non giudico fatto voglia andare via soldi lavoro cazzo liverpool aprile proprio stronzo allora fuck you liverpool ,-1
158179,palesemente sampaoli incapace e palesemente qualcuno voleva nazionale e tanto meno giocasse mi sembra evidente quasi punizione pazzesco franciaargentina,-1
6835,sono tifoso dell inter merda ieri vergogna chedo scusa chiedo scusa amici napoletani purtroppo merde tutte tifoserie tutte citta ,-1
84670,come ultime schifo vero dramma l puo avere solo attaccante rosa numero ,-1
126077,ho sopportato cessione tutti ninja no qualsiasi squadra maggior ragione allinter radja noi la giocatore tenere tutta vita cazzo volete capire dovevate farlo pezzi merda ,-1
158081,eh gia infatti poi squalificano solo curva torino questo dice pero ridicolo,-1
158084,il ricevuto nessuna offerta parte matador ,-1
95626,giusto post vero idiota ,-1
95628,ahaha e poi indignate ridicoli perdenti nulla brutto,-1
158088,siamo te capisco gesto dovuto giallo doveva esserti dato semplice giocare quei stupidi cori orecchie forza te siamotuttikoulibaly,-1
25992,ma twitter dicevano scarso strano,-1
136086,inutile provate fa genitori figlio capriccioso provate distracce piscio campagna acquisti svenduto giocatore forte rappresentativo andate farvi fottere manica cojoni incapaci ,-1
45625,io interista niente spartire quel delinquente fascista certo piango io interista niente spartire cori razzisti ovunque provengano ,-1
136090,peggio fatto solo manunited regalato poi ricomprarlo 100 mln ,-1
53720,sig giuseppe forse gia dimenticato primo tweet rilegga forse capira devo vergognarmi nulla costa deve esser difeso nulla fatto nulla stata sscnapoli aver montato arte qualcosa esiste ,-1
17247,soldi recuperi mai piu stronzata stata fatta ,-1
71500,un presidente deve dare buon esempio sempre prove campionato falsato bene porti tribunale caso contrario zitto figura il razzismo sinonimo ignoranza la stessa dura debellare fortissimo ,-1
6674,kalidou da tifoso napoli orgoglioso avere uomo spessore squadra cuore invece cittadino italiano provo vergogna squallore quei cori insopportabili scusaci je te kiffe fuck the racism ,-1
113868,e spacciatori italiani gli spacciatori colore quindi dire stronzate meglio 40 anni fa quando c erano ne fatto spaccio ne fatto delinquenza convivo combatto combatto razzismo qualsiasi nazionalita sia,-1
113890,credo problema generale continuano punire intere tifoserie diretti interessati cosi inghilterra punizioni esemplari situazione migliorera mai bisogna intervenire modo severo ps cmq l applauso poteva evitarlo,-1
45609,immagino tifoso fin piccolo cazzate raffica fin vince pagato osannato er mejo ,-1
34804,da interista chiedo scusa vergogno profondamente ,-1
95650,sono daccordo tranne asamoah lautaro primo dici errori parte gioco va condannato troppe volte prende palla scarica dietro semplice unica attenuante perisic sempre lungo aiuta ,-1
34806,ma ancora parli uomo inutile,-1
84699,non puo vedere nero azzurro roba e ,-1
113879,caro fate trasparire fame solo voglia stipendio sudore sacrificio buttarsi dentro tante volte vede realmente sembra importa l andiamo oltre credete grazie avanti altro,-1
113880,sto te pilastro difensivo tutta unannata merita trattamento giocare cosi poco spero ora possa tornare giocare continuita mollare ,-1
84689,non vuole proprio nessuno vero ,-1
158133,almeno taci disgustoso picchiatore simulatore vergogna calcio,-1
158134,che vergogna l instagram ve volete godere 7titolo senza pensare noi vergognati cio mostrato tifosi ignoranti tutta italia non bisogna sopportarli pubblicando cio proprio profilo,-1
113883,mi perdoni maurizio razzisti tifosi interisti sono razzisti imbecilli presenti stadio inveivano vs tifo ama sport ogni discriminazione ,-1
34816,credo messo buona parola ,-1
17263,lei classico esempio dovrebbe giornalista e sempre patetico vergognoso,-1
126079,a me capitato stato sfortunato beccare tifosi napoli coglioni interesse dire cazzate sopporto nemmeno juventini diffamano napoli dicendo stronzate ,-1
136115,sarebbe aggressione omofoba poi,-1
158120,da quel risulta visto chiederne l espulsione dopo merda vomitatogli addosso e stato stadio settori basta ipocrisia diplomazia paese razzista ,-1
157587,il carico 10 chiagnafottisti bene sloggiate campionato portatevi dietro pecorone procura federale ma poi deciso buu razzisti quando gattuso beccava buu nessuno scandalizzava mo tutt nziem razzismo,-1
126258,per me invece dovrebbe far sedere culo so milioni stagione panchina e fine anno fuori cazzo,-1
126264,ed pure 1500 coglioni seguono forse indegni stupidi te oltretutto nemmeno ridicolo sei poveraccio,-1
135854,uomo perbene campione vero razzisti passeranno ,-1
126452,non programmi mai vorrei dopo si permesso fare fuoriclasse parliamo pure su pensiamo altro ,-1
61979,ma porca madonna schifosa milan vende salma kalinic ancora groppone ce l abbiamo inter,-1
26191,finoalconfine dato fatto ogni anno rube parte 6 errori arbitrali parte secondo me kk90 ancora ve sentite dietro spalle,-1
71170,concordo motivo orgoglio pero ripeto  conferma tira indietro senso frangente tira indietro fa passo avanti no caso stato fatto giustamente passo avanti,-1
135858,mi auguro vero venderlo me cazzata colossale dirla tutta almeno momento lacquisto de pastore me fa sarta de gioia nonsivende radjagiallorosso radjanonsitocca,-1
7031,il var dormito rigori milik ounas povera merda umana merda umana merda umana fomentatore violenza dopo aver rubato dopo truffando meno male segnato mertens ancora parlare merda umana,-1
157694,ho sensazione qualche juventino scopato sorella non puo avere odio verso juventus oppure culetto rosso ce cagati striscio anni ,-1
