,tweet_text,sentiment
163963, purtroppo si anche al mondiale dybala e higuain deludenti senza essere entrati in campo mentre mertens che davvero fu deludente col giappone neanche una parola questo vuol dire essere faziosi ,-1
161623, decisamente ma tanto è inutile che continuiamo a scrivere c’abbiamo due idee diverse stop ,-1
124389, i 5scudetti invece sono “una fottuta volta” hai la foto di spalletti ossessionato di merda,-1
162632, ridicolo,-1
128484, un calciatore professionista non gioca come giochi tu non sai perdere onestamente sai fare solo falli x vincere non sei capace i campioni del calcio sono altri non tu vergogna,-1
124393, colpa di gattuso non sa leggere la partita in corso colpa dei giocatori la maggior parte non sono da milan colpa della società ha allestito una squadra inadeguata colpa dei tifosi ancora perdiamo tempo e soldi appresso a questi scappati di casa ,-1
48351, non lo so martinez è un deficiente,-1
164041, ma hai ben altro da pensare con tutti i problemi che hai pensi solo alla rubentus vergogna ,-1
42773, lui non lo so voi siete lo schifo,-1
44066, senza douglas costa non la vinceva oggi sto brasile ,-1
124397,apro twitter lo chiuso subito però sennò mi convinco che possa venire alla e alla fine rimarrò di merda ,-1
126484, avete ragione vero tanta delusione ,-1
84393,io darei più di una possibilità a invece che venderlo così in maniera frettolosa anche perché non è eterno e non arriva a fine stagione sulla fascia juventus finoallafine,-1
46356,peccato per il palo del nel primo tempo per la prestazione di oggi avrebbe meritato il gol una prestazione da capitano forza gallo torinoempoli,-1
91440, lo penso anche io come del resto nella finale dell’anno scorso fece fuori grazie a una simulazione vergognosa e impunita ,-1
164033, ma andatevene a fanculo x non spendere 60 70 mln per alisson prssidente pezzo di merda pappine,-1
3500, no panettone comunque fammi rendere accessibile e poi ahimè posterò la foto previa autorizzazione della moglie,-1
126470, ben più grave è il pulman con il manifesto da morto sul vetro a mio avviso ma li tutti muti,-1
85748, solidarietà solo per i negri vero sei pessima ,-1
125691, l’italiano infatti non è per tutti hai ragione ma il tuo criticare bruno è un discorso che i depponis portano come bandiera se poi non sei uno di loro ti chiedo umilmente scusa poi io ho solo detto depponis non ho usato termini offensivi nei tuoi confronti,-1
128469,guarda che qui a torino odiamo i gay non ti piacerebbe ,-1
88356, ti sei smerdato da solo se lo innalzi così il tuo q i ti limiti alle figure dopo questa puoi evaporare con il tuo chiagni e fotti insieme alla tua demagogia spiccia ripeto siete intellettualmente retrogradi è un fatto antropologico ,-1
122610, amico mio però non puoi percularli il croato non arriva,-1
86753, a me la cacarella comunque non si puó giocare cosí motivo o non motivo o non mandzukic ,-1
164061, facce di cazzo avete perso un lettore branco di ritardati,-1
127637, ma quale ironia ha scritto una cazzata atomica e ora si nasconde dietro al sito dell ironia,-1
125689,che cazzo ci fai ancora all’inter lo dico per il tuo bene questa inter non ti merita,-1
83355, sapevamo che sarebbe stato difficile abbiamo sperato fino all ultimo minuto col cuore in fischio finale lacrime di delusione non è forte chi non cade ma chi cade e si rialza forzanapolisempre,-1
47153, l odio non è per napoli l odio è per quel pagliaccio che chiamate presidente e per voi che di quel pagliaccio triste e imbarazzante siete i lacchè napoli non siete voi voi siete solo dei novelli pulcinella ,-1
128474, ridicoli entrambi lo dico da interista ,-1
89215, io mi fido di ma li mortacci vostra no,-1
162627, e sei pure serio a dire sta stronzata ,-1
41805, ti ricordo che ce anche un deficente che crede che vali 40 milioni non eri tu ,-1
47157, perché i bergamaschi sono razzisti ,-1
42780, sono d’accordo che a livello mentale ci sia un calo in certi momenti della partita si vede chiaramente qualche occasione si crea certo vista la qualità della rosa ma non riusciamo mai a vincere e convincere senza soffrire in modo clamoroso purtroppo è così ,-1
3481, sicuramente non sta facendo bene ma prima di darlo per perso io lo voglio vedere giocare dietro le punte e non a fare il terzino poi posso dire che non è da milan togli suso dalla fascia e otteniamo lo stesso risultato del turco ovvero prestazioni non all altezza ,-1
162654, fra secondo me non è abbastanza chiaro,-1
90464, mi spiace che tu sia costretta a soffrire per 350 giorni all’anno io sono di milano e ci sto da dio ma il problema non è questo se mi dessero 5 mil di ingaggio stipendio annui ed io accettassi poi non dovrei mettermi a piangere e dire “voglio tornare a casa” siamoall’asilo,-1
41766, non devi esserne un genio per capire ste cose ma a quanto pare non é cosi,-1
47194, a forza di raccontarvi cazzate a vicenda cr7 irride il portierino avversario e tu manco ti rendi conto dei due rigiri scandalosamente non dati non è cuore a essere gentili è culo ad essere attenti è “aiutini a catena”,-1
44973, porci maledetti che delusione,-1
4673, in italia non si cresce mai solo per la mafia che portate voi nel calcio inutile che fate i moralisti del cazzo ,-1
83308, marco purtroppo rafinha non piace a spalletti ,-1
162676, l originale il fake non abboccate proprio a tutto eh ,-1
89255, qui sento parlare di disonesto e vergognoso ma nessuno che si prende la briga di elencare tutti tutti i fatti da una parte ma soprattutto dall’altra porto molto rispetto per la città di napoli ma quello scudetto l’avete perso da soli ,-1
83333, usa il sapone impara a perdere piangina schifoso verme ,-1
84424, la “dinamica da stadio” non significa un cazzo non puoi giustificare tutto e considerare tutto al di sopra delle regole solo perché è dinamica da stadio sti cazzi,-1
125645,se non fa una figura di merda a settimana non è felice dopo il no a e dimaria secondo lui sono due vecchi delaurentiis benzema,-1
86815, da tifoso interista ti chiedo scusa mille volte sei un grande campione e tanto basta di che colore sia la tua pelle è un problema solo per gli imbecilli ,-1
49314, e questo il punto lt lt bucciantini a canale 8 dice ciò che non ha detto a sky gt gt dice il titolo dell articolo perché non lo dice anche a sky che ha eco maggiore rispetto a canale 8 questo mi fa incazzare tra le tante ,-1
121793, e allora è inutile ke stiamo qua a girare la rava e la fava senon sei feic no posso aiutarla spiacente,-1
4688, a me è parsa più un’apertura che una chiusura o sbaglio il colpo last minute torna all’inter anche l’ultimo giorno di mercato ma torna ,-1
165038, iniziate a dirlo e a denunciare anche i vostri tifosi che fanno lo stesso esempio pratico nella foto gli auguri di pronta guarigione a da parte dei tifosi napoletani eh si davvero anti razzisti direi ipocriti ,-1
86799, te lo ripeto ci vorrei provare ma deve fare qualcosa lui sennò è tutto inutile,-1
164017, quei cori non erano pensati al colore della pelle anche perché l’inter ne ha pure loro di giocatori di colore i cori idioti mirati a disturbarti e deconcentrarti perché sei un difensore forte se fossi stato bianco ti avrebbero insultato pesantemente le merde lo fanno allo stadio,-1
90471, hanno avuto paura del più forte difensore del mondo ma in questo caso hai sbagliato capisco che l’ammonizione non c’è e che ti sei innervosito per questo ma ti dovevi girare verso lo stadio e applaudirli e andartene allora eri ancora più grande ,-1
4663, in piú cara quello non é un post di che potrebbe denunciarvi per diffamazione ma uno screen fatto dall account del napoli subuna diretta instagram di costa di ore sul bus vergogna ,-1
46340, credo che martinez non ci capisca nulla peggio per loro mi spiace per non si meritava questa delusione nella sua ultima possibilità di mondiale a lui l affetto dei romanisti so che non ridurrà la rabbia ma questo gli dobbiamo ,-1
90473, vergognati pezzo di merda questo è mancanza di rispetto per la città e per la squadra,-1
41770,i due bulletti non sono stati fermi neanche per un secondo juveverona,-1
48329, quei beceri buu oltre che espressione di becera ignoranza puzzano di paura nei confronti del giocatore più forte sei un grande kalidou ,-1
83322, non voglio più ridere abbiamo finito non torneremo mai in cima voglio tornare al passato,-1
162658, gli interisti che amano il calcio ti vorrebbero con skriniar e de vrji per una difesa imbattibile gli stronzi resteranno sempre tali e tu sarai sempre infinitamente superiore a questa feccia puoi starne certo,-1
90482, contano i 3 punti ma sono dubbioso ha venduto il miglio portiere al mondo e la difesa è una marmellata il centrocampo è a parte derossi imbarazzante ,-1
4649, povera merda sei un rifiuto umano vali meno della merda da cui sei nato vergognati di respirare sei uno scarafaggio,-1
88329, ringrazia mazzoleni che ha buttato fuori il migliore in campo e i tuoi tifosi che ci hanno insultato per 2 ore impuniti in condizioni normali non avresti mai vinto e morto anche un tuo tifoso ,-1
41779, troppo statici in panchina ma davvero brucia ancora così tanto il sogno svanito a maggio ridicolo ,-1
121816, giocatore che l inter non ha la qualità di palleggio sposta gli equilibri l inter è tornata a giocare a calcio con lui non con altri si danno scontate alcune cose sbagliando quelli bravi vanno presi a prescindere quando lo abbiamo preso dissi panchina tutti in 0 2 secondi ,-1
89237,hahahahah no hay penal dejate de tirarte al piso malcriado hahahahaha,-1
124471, scoprire che a torino ci sono anche tifosi della juve ora mi aspetto tra qualche settimana il solito coglione che dice che a torino non ci sono juventini e a me che non sono abbonato ogni tanto trovare un biglietto era già difficile ora impossibile ,-1
91542, uno schifo vergognoso ,-1
49491, ingrato potevi non rilasciare quelle dichiarazioni di sconsigliare l italia adesso chi ti vuole comprare gioca al ribasso peccato che l inter non ti abbia multato io adesso ti farei pulire i cessi ricorda che l inter ti paga lo stipendio fai schifo nn sei nessuno,-1
49471,uno juventino può odiare marchionne perché altrimenti l sarebbe sponsorizzata grazie john e perché ciccio è troppo caro e niente soldi da exor un comunista può odiare marchionne per tutto il resto io sono tutti e due,-1
86973, uno dei più grossi pezzi demmerda della storia dei riommers na puzza che accora come lo stadio msi costruito,-1
2122, ma taci idiota che voi a doping nn state messi male exa frequentazioni mafiose neanche coglione ,-1
85621, non era assolutamente un attacco e mi scuso se è stato percepito così è solo un po’ di rammarico caro pietro ti stimo davvero tanto è solo rabbia e frustrazione a parte higuain mi sembra non siano arrivati altri top ,-1
43900,vendere nainggolan è una pazzia sappiatelo uno che ha sempre dato tutto per la maglia un centrocampista completo tra i più forti al mondo che cavolata enorme nainggolan asroma calciomercato,-1
128680,le continue figure di merda che vi fa fare un ragazzo di 24 anni mettetevi vergogna go ,-1
122763, chi è questo idiota che insozza la bacheca del grande douglas ,-1
86981, è terribilmente angosciante ho paura che si stia giocando con i sentimenti e il portafogli dei tifosi ,-1
165198, ma lasciatelo stare non sa scrivere neanche in italiano sarà uno di quelli sbarcati con il gommone,-1
91645, rileggimi su cristante e poi parli se devi dire cazzate stai muto,-1
127470, asroma sono incazzato nero per questa cessione ridicola pochi spiccioli gli stessi di un certo defrel per il giocatore più forte della nostra squadra un giocatore che ha dato sempre tutto per la maglia delusione assurda ciao radja,-1
83099, sei un grande ti chiedo scusa per il comportamento di quegli idioti non siamo tutti così restiamoumani,-1
667, belgio sull esclusione di non capiamo la decisione di martinez ma va rispettata radja è molto deluso video naingollan asroma belgium,-1
83097, se sarri allenasse la champions sarebbe uno spettacolo poi ogni allenatore ha difetti e sbaglia ma allegri con la juve sta facendo schifo per vincere scudetti senza avversari giocando male sai che roba io mi esalto per ben altro,-1
