,tweet_text,sentiment
130173,il bacio lo do solo a marotta agnelli e paratici in caso di arrivo di e tanto che ci sono lo do anche a lui giornatamondialedelbacio cristianoallajuve ronaldojuve ronaldoallajuve,1
100753,non dovendo tifare x assenza di azzurri allora divertiamoci la colombia nn vincerà il mondiale mq è piena di funamboli e mi diverte un sacco colombiavspolonia falcao,1
58469,spiace per jap e per ma anche no ma toccherà tifare col coljap colombiagiappone rusia2018 worldcup mondialimediaset maidiremondiali,1
147796, esempio di giocatore non è un semplice uomo è un guerriero dai marione sono felicissima per lui ,1
100750, grandissimo giorgio complimenti per la grande partita finoallafineforzajuventus ,1
20084, godo ad umiliarli ,1
39889, è immensamente bello vederla in queste condizioni rallegra sempre la domenica ,1
147802,grande uomo come stai ,1
20079, ma ti voglio bene lo stesso,1
113630, quel che vale e il colore della tua anima viva bravissimo ,1
20077, oltre un ora di buon livello bravo borja ,1
72886, stefan grazie di per le bellissime parole verso la grandissimo sarai sempre uno di noi ,1
147806, grazie a te,1
100743, in bocca al lupo per il mondiale e resta con la juventus,1
72888, p cima vini ,1
58462, siete bellissimi ,1
113634, auguri e anche un po’ limortaccitua con affetto romano a te che contro la roma fai sempre le migliori partite buon 2019,1
20068, sono felice di vedere che sta bene no mi faccia più preoccupare in questo modo ,1
39897, bravo ragazzo felice per te ,1
20065, sei straordinario come calciatore e ancor di più come uomo mi dissocio da quelle bestie che ti hanno offeso e mi auguro che non accada mai più,1
58458, grandi professionisti ma soprattutto grandi uomini ,1
39901, eri più forte te marco campione del mondo ,1
20093, dire che non il belgio ha fatto un impresa incredibile e fenomenale mi fa capire quanto ne capisci di calcio il belgio è nel top 10 mondiale da molti anni e non ha paura di nessuno un beota juventino ,1
147788,kevin de bruyne è dotato di un intelligenza superiore kevindebruyne fifaworldcup18 bel eng,1
147886, ragazzi diamoci una mossa perché non è possibile che per l ennesima partita veniamo raggiunti non riusciamo a finire un primo tempo con più di un gol e senza prenderli e soprattutto chiudere e raddoppiare le partite quanto prima magari con un gioco più fluido e vincente forza ,1
72871, oggi una grandissima prestazione è mancato solo il gol ma quante belle giocate grande paolino,1
147762, grande rispetto e grande stima andres sei un grande chapeau,1
100774, tanto vinciamo lo stesso bravo mister fa giocare tutti,1
100772, auguri buon natale buon anno forza juve ,1
20125,bravo merci ,1
72853,che cazzo di gol il secondo di stupendo anche il primo la mia joya ybjuve,1
20123, zibì dal 1986 mi sei simpatico ,1
72856,sempre più in alto finoallafine forza uno di noi ,1
130187, complimenti ragazzi un elogio particolare a rivedo il campione che conosciamo buon anno,1
20118, belli e vincenti perotti fa la differenza,1
72858, grandissimi grazie ,1
20116, quaglia è un grande ma il rigore è regalato ,1
20115, grazie acerbi ,1
147773, lo terrei solo per questo è la chioccia perfetta per kluivert e under ,1
130185, ti voglio bene giacomo ,1
20110, grazie litch siete stati grandi ,1
58478, sono un tifoso dell inter semplicemente volevo dirti che sei un grandissimo campione sei stato il migliore in campo e sei soprattutto un grande uomo ,1
58476, se amate davvero quella squadra se andate in serie b restate e riportatela in serie a quella pizza ha tantissima gente a supporto e non merita categorie inferiori mi auguro facciate l impresa ma qua vi serve un miracolo ma non mollate per dimostrare l orgoglio ,1
147780,quasi tutto pronto per l inizio della conferenza stampa di ore 18 30 juve juventusstadium juventusfans juventusfc forzajuve forzajuventus instajuve instajuventus vamosjuve finoallafine finoallafineforzajuve finoallafineforzajuve…,1
20104, sei un grande uomo nn lo dicono le mie parole ma ciò che hai fatto in tutti questi anni kk26 forzanapolisempre ,1
72868,ben tornato in serie a sempre nei cuori dei tifosi rosanero,1
58472, allontanato dalla porta ha dimostrato di saper giocare come per brozovic abbiamo capito il suo ruolo è una mezzala e sta giocando bene con strappi importanti mettesse un po di cazzimma e un po di freddezza in area di rigore la strada è buona ,1
58471, complimenti gran bella partita credo tu sia stato tra i migliori in campo ,1
20098, giusto per non illuderci puoi smentire queste voci ahahah finoallafine forzajuve,1
72898, peccato per quel secondo gol tu sei stato fantastico ieri continua così ,1
147820, mitico reina la colonna dove poter costruire un grande benvenuto ,1
72900, il buuu è una tradizione delle tifoserie non è razzismo perché mai dovrebbe esserlo i neri giocano ovunque e sono molto amati,1
100731, vero si legge tutta l emozione quando sorride leonardo bonucci ha sbagliato e se n è reso conto immediatamente ed è un nostro campione emozionato e juventino ,1
100708, bravo peppí guarda e passa che sei superiore forzanapolisempre,1
20020, campione dentro e fuori dal campo juanito sei un esempio per tutti sei un grande onore a te finoallafine,1
20019, perché moggi si è avvalso della prescrizione vincete rubando fattene una ragione ,1
72931, bisogna saper giocare a calcio questo è solo grande e grosso preferivo quello del salisburgo ,1
147859, c avete pure questo coraggio grazie ,1
100706,un pensiero a ha fatto 2 anni strepitosi ha dato l anima per questa maglia ha cambiato il suo essere bisogna dirgli solo grazie a prescindere da come finirà la juve può vantare di aver avuto uno dei migliori nueve al mondo ,1
20012, bravo toni,1
147866,che bello rivedere il flaco pastore in italia grande ,1
72938, grazie anche a te ,1
113655, ti conviene sgobbare non me la dimentico l’ultima semifinale visto che sei costato come un diamante e mangi come un orco ripaga almeno i debiti e alla prima lamentela lavora tutto questo entusiasmo va bene per gli juventini con la memoria corta ,1
147872,stile raffinatezza bellezza la signora isabelle chapeau ,1
20002,grazie mario cit jvtblive ,1
20001, sempre il migliore ,1
39930, grazie a te pipita sei fortissimo non ci lasciare forza juve fino alla fine ,1
130130, tanti auguri pipa ,1
72945,da anziano interista mi rallegro per l’arrivo di quanto meno non ci farà più tutti i goal subiti ogni volta che incontravamo la roma scherzi a parte un grande acquisto che darà forza e classe ad un centrocampo spesso anemico naingollan,1
58433, bellissimi direi ,1
113659, sempre nei nostri cuori ,1
113660, grandissimo come sempre complimenti davvero ora riposati e poi torna a casa c è un nuovo amico con cui giocare e sono sicuro che ti piacerà tantissimo lavecchiasignoratiaspetta,1
72949,il mio calciatore preferito nella mia squadra del cuore è stato un sogno che non mi sono mai permessa di sognare e questo sogno ora si avvera benvenuto welcome bem vindo let s do this siete grandi finoallafine forzajuve cr7 cr7juve,1
147882, lo ammetto il tuo esserti dimenticato come si fa una diagonale il tuo crossare sempre la palla sulla coscia del terzino avversario ultimamente lo trovavo insopportabile ma hai dato davvero tutto quello che potevi dare forse anche di più grazie di tutto ,1
147883, è il del punkrock in tutto e per tutto ,1
147885,complimenti la classe non si compra l educazione nemmeno ,1
130140,grazie ad vecchio waltersabatini che ha preso a 8 mln e mo lo rivennemo a 75 mln mo e reinvestimo sti soldi pe un portiere bono e un campione dajeromadaje,1
147853, congratulazioni a te ed alla tua compagna per la nascita di vostra figlia ,1
113647, merci grizi ,1
130153, congratulazioni congratulazioni c’è la farai ,1
100730, il periodo più bello che ho vissuto su questo social tantissimi auguri robe ti auguro il meglio,1
147825, grazie cris hai salvato tutto,1
113639,ti voglio bene forzanapolisempre,1
39904, saluti da medellín colombia ho tutta la mia illusione in te forza inter la tua gamba sinistra mi ha innamorato non andarte,1
20051, eh invece io vorrei farla a tutti i costi con te cara martina e approfitterei per chiederti un autografo come dice il famoso proverbio latino carpe diem spero di rivederti in campo campionessa buon natale e felice anno per te saluti da caracas,1
72905, grande juve,1
100727, sei e sarai sempre il migliore grande no al razzismo ,1
72907, sei fantastico miralem ti adorooooo buon natale a te e edin ,1
58451,dove tutto ebbe inizio sarà un onore per noi averti in squadra benvenuto cr7juve cr7,1
39908, ahahahahaha bravo ,1
100721, ehehehe geniale sono stati abituati così quest’anno,1
72924, marione meriti tutto quello che vuoi ,1
130150, che bella iniziativa ancora complimenti ,1
147839, grande stefan anche tu sei e sarai sempre uno dei nostri all the best we will never forget ciao,1
72916, ti amo marione grazie di cuore ,1
20036, la video bella,1
130146, auguri mattia buon anno nuovo sempre con la maglia bianconera ,1
113644,la bellezza juve è un capolavoro di semplicità my7h un1co ,1
100715, ti aspettiamo a torino diego finoallafine forzajuventus,1
72921, modric pallone d oro meritatissimo grande giocatore e persona vera ,1
20031, bellissima,1
39915, buon anno marco a te e famiglia e a tutta la fiorentina augurandoci che il nuovo anno ci porti tante soddisfazioni ,1
72626, mi piace lo spirito di corpo della squadra teutonica antonio labbadia,1
147493,ciao ti garantisco che nessuno si disperera per la tua scelta di non tornare ad appiano porta 30 mln e in bocca al lupo per il futuro addio inter,1
130640, che abbraccio meraviglioso ,1
101258,di solito tolgo il follow a chi se ne va a te no perché t’ho voluto bene e sempre te ne vorrò buona fortuna e forza roma ninja ,1
20849,buona notte vita ,1
101256, grande mario ci hai fatto essere un po’ croati ,1
130534,compimenti alla per l’acquisto di questa operazione fa bene al calcio italiano e alza l’asticella se la squadra più forte d’italia prende il giocatore più forte del mondo le altre squadre non possono stare ferme e guardare cr7allajuventus cristiano,1
72324, nonostante sia stato annullato hai illuminato questa buia serata con quella perla grazie ybjuve,1
147128, ogni giorno che passa dimostri sempre più di amare questi colori e di meritare tantissimo questa fascia un capitano vero ,1
101254, complimenti per la reazione dopo il gol ,1
147133, medhi sei unico grazie ,1
20839,felíz cumpleaños un attaccante meraviglioso che c ha fatto esultare per due anni grazie a gol pesanti quanto maradona 150kg piú o meno inolvidable pipita juventus finoallafine higuain,1
72328,una meravigliosa cro si abbatte su un arg senza un idea senza un anima vince 3 0 con un centrocampo sontuoso che ha in il genio assoluto e ottiene il pass per gli 1 8 l albiceleste e ad un passo dal suo più grande fallimento peggio di quello del 2002 ,1
147135,mi dispiace bianconero amo il migliore del mondo ma in italia solo ho una squadra juventus cristiano ronaldo,1
72330,meritavi di più meriti sempre di più ora riposo poi si torna a casa la juve aspett a te ti vogliamo bene tanto tanto ,1
58763, e miglior caption come sempre,1
147139, ciao lich ci sei rimasto nei cuori in bocca al lupo grande guerriero dimenticavo finoallafine,1
101245, grande va bene cosi ,1
58758,ciao al netto del credo che le visite mediche servano più a me che a visto quest attesa grazie ,1
147147, my best player at the worldcupfinal i will love him at il mio miglior giocatore al worldcupfinal lo amerò a welcomejorginho welcomesarri ,1
147148, la m è una bellissima lettera,1
39491,non c è vita senza te ti amo finoallafine cr7 siiiiiuuuuu juventusday fcjuventus kaosjuventus juventusmuseum juventusfc…,1
130523, i toui grandi amori emanate positività ,1
72341, sicuramente in questo momento skriniar e icardi rubano un po’ la scena ma vorrei sottolineare questo grande acquisto grande stefan ,1
20820, grande taglia ,1
113373, non esistono parole grazie grazie al presidente all’amministratore marotta al direttore paratici a tutto lo staff grazie alla società e grazie anche a finoallafine forzajuve,1
39494,complimenti alla per aver comprato il miglior giocatore del mondo finoallafine,1
147122, certo così sono contenti tutti soprattutto i cronisti di sky ,1
101259, vieni all inter campione san siro ti sta già aspettando ,1
130521, se ci rinfoziamo bene in difesa e a centrocampo a me mirante mi sta più che bene,1
39478, è già con fifa 19 iniziano i primi guadagni buon lavoro,1
58781, bravo leo ,1
58779,non ho davvero parole per descrivere la gioia che sto provando ora è un sogno che si realizza ricordo quando da piccolo a pes eri il mio primo acquisto nel campionato master è tutto così fantastico grazie benvenuto ,1
